landslide_id,longitude,latitude,area_m2,perimeter_m,min_lon,min_lat,max_lon,max_lat
LS_00140,80.76545333862305,7.51057243347168,882.2796608555442,110.29820470951753,80.75964923118502,7.504780133918011,80.7712572558665,7.5163648064091895
LS_00141,80.76448707580566,7.511203765869141,2330.468384075209,189.66249016362903,80.7586830128329,7.505411381013711,80.77029107955127,7.516996078407554
LS_00142,80.76899754559552,7.507892608642578,2843.418300401384,441.64652051821616,80.7631935435347,7.50210028163372,80.7748014040786,7.513684862681553
LS_00143,80.76776885986328,7.505893707275391,1645.9272223793087,235.48879628065356,80.7619649062153,7.500101423160442,80.7735727436158,7.511686035068332
LS_00144,80.77328033447266,7.491491317749023,4721.750459246899,365.5645763119601,80.76747686753777,7.485699049742792,80.77908417067093,7.4972835167939325
LS_00145,80.77153205871582,7.491281509399414,4801.538439475222,417.6621310075269,80.76572851959435,7.485489216826765,80.77733586174625,7.497073728471668
LS_00146,80.76694808006286,7.489015579223633,20761.349874908425,1680.9902029051943,80.76114434564401,7.483223227424261,80.77275174324006,7.49480785543322
LS_00147,80.78120625019073,7.490234375000001,3220.4338964901017,304.19395503624617,80.77540225178832,7.484442413778246,80.78700931776007,7.49602667798485
LS_00148,80.77992343902588,7.49058723449707,1250.61525838488,155.0832625915271,80.77411990877181,7.484794948796135,80.78572701718994,7.496379245870263
LS_00149,80.77733418391301,7.49110221862793,2958.094753614786,303.0366796421263,80.77153053433413,7.48531000322983,80.78313772309396,7.4968943666137395
LS_00150,80.77605605125427,7.491539001464844,1349.032933494697,165.8781121168464,80.77025230840758,7.485746767672691,80.78185954179581,7.497331163831653
LS_00151,80.76909514735726,7.4776458740234375,5871.912905037885,455.0945565652696,80.76329154643285,7.4718535518719005,80.77489857937665,7.483438121880789
LS_00152,80.80588376522064,7.433174133300781,8606.462247582775,610.8131359687255,80.8000812306615,7.4273822854091325,80.81168612076029,7.438965908712249
LS_00153,80.78423595428467,7.452409744262695,1699.105987725889,154.52199992511896,80.77843291271404,7.446617618339831,80.79003887421709,7.458201796324307
LS_00154,80.78431153297424,7.455108642578125,1385.1749501470963,152.74136923796382,80.77850845060202,7.44931651782956,80.7901144832725,7.460900694517117
LS_00155,80.78216738700867,7.454723358154297,703.993062827371,101.0535368482309,80.77636429784725,7.448931206996064,80.78797037475113,7.460515438160976
LS_00156,80.78462546212333,7.464885711669922,2263.074425561714,185.02602554285113,80.77882220984401,7.459093480583737,80.7904284995086,7.47067765153415
LS_00157,80.72620902341956,7.44239616394043,12061.588840511467,859.7668851251927,80.72040533581546,7.436603240785883,80.73201249754852,7.448188884913095
LS_00158,80.72729110717773,7.4413299560546875,7464.543805853672,742.1025209289775,80.72148747845858,7.43553711198287,80.73309458382101,7.447122728374012
