landslide_id,status,scene_id,scene_cloud,patch_cloud,acquisition_date,window_used,tif_path,png_path,error
LS_00533,success,S2B_MSIL2A_20251031T045839_R119_T44NMN_20251031T072153,14.801013,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00533.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00533.png,
LS_00534,success,S2B_MSIL2A_20251031T045839_R119_T44NMN_20251031T072153,14.801013,8.98,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00534.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00534.png,
LS_00535,success,S2B_MSIL2A_20251001T045659_R119_T44NMN_20251001T082912,44.625133,12.65,2025-10-01,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00535.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00535.png,
LS_00536,success,S2B_MSIL2A_20251031T045839_R119_T44NMN_20251031T072153,14.801013,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00536.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00536.png,
LS_00538,success,S2B_MSIL2A_20251031T045839_R119_T44NMN_20251031T072153,14.801013,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00538.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00538.png,
LS_00539,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00539.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00539.png,
LS_00541,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00541.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00541.png,
LS_00543,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00543.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00543.png,
LS_00545,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00545.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00545.png,
LS_00546,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00546.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00546.png,
LS_00547,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00547.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00547.png,
LS_00549,success,S2C_MSIL2A_20251102T050611_R076_T44NMP_20251102T072910,21.803713,1.83,2025-11-02,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00549.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00549.png,
LS_00553,success,S2B_MSIL2A_20251001T045659_R119_T44NMN_20251001T082912,44.625133,1.56,2025-10-01,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00553.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00553.png,
LS_00554,success,S2B_MSIL2A_20251011T045659_R119_T44NMP_20251011T090705,62.988436,10.74,2025-10-11,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00554.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00554.png,
LS_00555,success,S2C_MSIL2A_20251006T045711_R119_T44NMP_20251006T093213,47.28899,18.85,2025-10-06,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00555.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00555.png,
LS_00556,success,S2C_MSIL2A_20251006T045711_R119_T44NMP_20251006T093213,47.28899,0.0,2025-10-06,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00556.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00556.png,
LS_00557,success,S2A_MSIL2A_20250730T050241_R119_T44NMP_20250730T081115,10.341509,0.0,2025-07-30,2025-06-01/2025-08-31,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00557.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00557.png,
LS_00558,success,S2C_MSIL2A_20250728T045721_R119_T44NMP_20250728T095413,9.404943,7.32,2025-07-28,2025-06-01/2025-08-31,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00558.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00558.png,
LS_00559,success,S2A_MSIL2A_20250730T050241_R119_T44NMP_20250730T081115,10.341509,0.0,2025-07-30,2025-06-01/2025-08-31,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00559.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00559.png,
LS_00560,success,S2A_MSIL2A_20250730T050241_R119_T44NMP_20250730T081115,10.341509,0.0,2025-07-30,2025-06-01/2025-08-31,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00560.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00560.png,
LS_00561,success,S2A_MSIL2A_20250730T050241_R119_T44NMP_20250730T081115,10.341509,0.0,2025-07-30,2025-06-01/2025-08-31,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00561.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00561.png,
LS_00563,success,S2C_MSIL2A_20250728T045721_R119_T44NMP_20250728T095413,9.404943,0.0,2025-07-28,2025-06-01/2025-08-31,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00563.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00563.png,
LS_00565,success,S2C_MSIL2A_20251006T045711_R119_T44NMP_20251006T093213,47.28899,0.0,2025-10-06,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00565.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00565.png,
LS_00566,success,S2A_MSIL2A_20250908T050231_R119_T44NMP_20250908T080413,40.256369,4.57,2025-09-08,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00566.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00566.png,
LS_00567,success,S2C_MSIL2A_20251006T045711_R119_T44NMP_20251006T093213,47.28899,0.0,2025-10-06,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00567.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00567.png,
LS_00568,success,S2C_MSIL2A_20250728T045721_R119_T44NMP_20250728T095413,9.404943,0.0,2025-07-28,2025-06-01/2025-08-31,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00568.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00568.png,
LS_00569,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00569.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00569.png,
LS_00570,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00570.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00570.png,
LS_00571,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,5.13,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00571.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00571.png,
LS_00572,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00572.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00572.png,
LS_00574,success,S2A_MSIL2A_20250908T050231_R119_T44NMP_20250908T080413,40.256369,0.0,2025-09-08,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00574.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00574.png,
LS_00575,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00575.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00575.png,
LS_00578,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00578.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00578.png,
LS_00580,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00580.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00580.png,
LS_00582,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00582.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00582.png,
LS_00584,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,20.75,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00584.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00584.png,
LS_00587,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00587.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00587.png,
LS_00590,success,S2B_MSIL2A_20251001T045659_R119_T44NMN_20251001T082912,44.625133,0.0,2025-10-01,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00590.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00590.png,
LS_00592,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00592.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00592.png,
LS_00596,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00596.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00596.png,
LS_00597,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00597.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00597.png,
LS_00598,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00598.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00598.png,
LS_00600,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00600.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00600.png,
LS_00601,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00601.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00601.png,
LS_00603,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00603.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00603.png,
LS_00614,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00614.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00614.png,
LS_00616,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00616.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00616.png,
LS_00617,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00617.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00617.png,
LS_00618,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00618.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00618.png,
LS_00624,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00624.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00624.png,
LS_00627,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00627.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00627.png,
LS_00629,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00629.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00629.png,
LS_00630,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00630.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00630.png,
LS_00632,success,S2C_MSIL2A_20251003T050621_R076_T44NMN_20251003T090812,8.674505,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00632.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00632.png,
LS_00633,success,S2B_MSIL2A_20251031T045839_R119_T44NMN_20251031T072153,14.801013,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00633.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00633.png,
LS_00635,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00635.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00635.png,
LS_00636,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00636.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00636.png,
LS_00638,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00638.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00638.png,
LS_00642,success,S2A_MSIL2A_20250905T050621_R076_T44NMP_20250905T063012,30.717695,0.0,2025-09-05,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00642.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00642.png,
LS_00643,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00643.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00643.png,
LS_00648,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00648.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00648.png,
LS_00654,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,10.64,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00654.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00654.png,
LS_00656,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00656.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00656.png,
LS_00663,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00663.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00663.png,
LS_00664,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00664.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00664.png,
LS_00665,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00665.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00665.png,
LS_00668,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00668.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00668.png,
LS_00669,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00669.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00669.png,
LS_00674,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00674.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00674.png,
LS_00677,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,3.42,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00677.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00677.png,
LS_00681,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00681.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00681.png,
LS_00682,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00682.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00682.png,
LS_00684,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00684.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00684.png,
LS_00687,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.78,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00687.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00687.png,
LS_00689,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,21.88,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00689.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00689.png,
LS_00691,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,3.03,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00691.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00691.png,
LS_00694,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00694.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00694.png,
LS_00696,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,13.67,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00696.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00696.png,
LS_00697,success,S2A_MSIL2A_20250905T050621_R076_T44NMP_20250905T063012,30.717695,0.0,2025-09-05,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00697.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00697.png,
LS_00700,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00700.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00700.png,
LS_00701,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00701.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00701.png,
LS_00704,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00704.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00704.png,
LS_00707,success,S2A_MSIL2A_20250905T050621_R076_T44NMP_20250905T063012,30.717695,0.0,2025-09-05,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00707.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00707.png,
LS_00709,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,0.0,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00709.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00709.png,
LS_00713,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00713.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00713.png,
LS_00714,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,12.7,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00714.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00714.png,
LS_00719,success,S2B_MSIL2A_20251031T045839_R119_T44NMP_20251031T072153,16.524501,21.88,2025-10-31,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00719.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00719.png,
LS_00721,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00721.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00721.png,
LS_00723,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00723.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00723.png,
LS_00724,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00724.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00724.png,
LS_00725,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00725.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00725.png,
LS_00726,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00726.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00726.png,
LS_00727,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00727.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00727.png,
LS_00729,success,S2C_MSIL2A_20250824T050621_R076_T44NMP_20250824T090512,21.945249,0.0,2025-08-24,2025-06-01/2025-08-31,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00729.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00729.png,
LS_00731,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,8.96,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00731.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00731.png,
LS_00732,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00732.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00732.png,
LS_00733,success,S2C_MSIL2A_20251003T050621_R076_T44NMP_20251003T090812,2.112417,0.0,2025-10-03,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00733.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00733.png,
LS_00734,success,S2A_MSIL2A_20250908T050231_R119_T44NMP_20250908T080413,40.256369,1.1,2025-09-08,2025-09-01/2025-11-20,E:\LandSlide-Prediction\data\pre_event\native_tif\LS_00734.tif,E:\LandSlide-Prediction\data\pre_event\png_256\LS_00734.png,
